Author,Restaurant,Review,URL,Author count,F1,Mons ago,Stars
Kitsune W,蔬攤,料好實在又便宜,https://maps.google.com/?cid=14835365890649829437,60,5101478,3,5
Bb Lin,1985窯烤披薩（PIZZA)(台北三重店）,"(由 Google 提供翻譯) 很好

(原始評論)
very good",https://maps.google.com/?cid=2182077200646473918,65,3442601,3,5
Andraxus Lai,塔帕笠屋,各式的鮮魚定食讓人滿意，但是最推薦的還是古早味的炸芋棗跟老闆的稻荷壽司!!,https://maps.google.com/?cid=305049782066038800,106,3558560,3,5
YingChang Liao,阿旺麻辣鴨血煲,價格比較高料就比較多的三媽,https://maps.google.com/?cid=6702730538084015684,64,1529940,12,3
侯展鴻,周廚牛肉麵,,https://maps.google.com/?cid=16586810867928190199,65,2304882,12,3
阿麥,哄哄香甕缸雞,,https://maps.google.com/?cid=3775853572271304291,66,1590450,12,3
Han-uei Lin,兩餐韓國辣炒年糕吃到飽基隆店,,https://maps.google.com/?cid=771933040884427273,68,2302591,12,3
呂瑞鴻,永和四海豆漿大王 頭份中華店,,https://maps.google.com/?cid=2890250661527779003,68,2490391,12,3
Han-uei Lin,江姐料理,,https://maps.google.com/?cid=2107737741026502575,68,2318385,12,3
Han-uei Lin,羅記蔥油餅,,https://maps.google.com/?cid=2220947531169169764,68,2326363,12,3
Bb Lin,Ukai-tei Kaohsiung,"又一日本品牌來台移植不良之例.  日方所訂 SOP 台灣新進人員照表宣科, 卻做不到位. 問食物禁忌從進門到入座不同人問了五六次,  只要求了一樣不吃的結果仍然照上. 日方人員還在監督就已如此, 可惜了舒適的硬體. 午餐CP 還不錯, 口味日式穩妥不驚豔",https://maps.google.com/?cid=14958173944087901396,74,1509632,12,3
Chen.zy Chen,美味小吃,,https://maps.google.com/?cid=1999206223574982161,86,1617107,12,3
Chen.zy Chen,老北方蒸餃麵食,平民消費,https://maps.google.com/?cid=6265629307672715961,86,1675584,12,3
Chen.zy Chen,豆腐村 Tofu Village - 大魯閣草衙道店,,https://maps.google.com/?cid=4397542468971276880,86,1769679,12,3
林碩哲,福美樂,,https://maps.google.com/?cid=16311175801999526046,95,2500655,12,3
王永安,美濃粄條 Meinong Hakka Diner,,https://maps.google.com/?cid=14179862639766066342,104,1617484,12,3
梁信得,三灣鵝肉,價格平價實惠的用餐環境，鵝肉真的很棒非吃不可。,https://maps.google.com/?cid=10297761021002571278,51,2456857,24,3
許萬傳,帝皇客菜餐廳,,https://maps.google.com/?cid=4818239340661332582,51,2479500,24,3
梁信得,明德飲食店,明德水庫旁不錯吃的客家餐廳，路過一定要品嚐。,https://maps.google.com/?cid=13430319089333455002,51,2485831,24,3
Lucas Kuo,喜涮涮羊肉爐韓式燒烤吃到飽,,https://maps.google.com/?cid=12079531729108779657,54,1639877,24,3
S K Chuang,頭前園土雞城,,https://maps.google.com/?cid=15562857219050199759,56,1690573,24,3
Dayday Ca,新源發早餐店,"老牌早餐店，
土司抹上木瓜醬清甜不膩。",https://maps.google.com/?cid=1488757423072680593,58,1652256,24,3
Chen.zy Chen,黃家牛肉麵,"(由 Google 提供翻譯) 好吃

(原始評論)
好吃",https://maps.google.com/?cid=13980990111161763720,61,1523886,24,3
周林,十一屆公館麵店,,https://maps.google.com/?cid=16366844787997876664,63,2467512,24,3
楊敬人,阿不拉海鮮,,https://maps.google.com/?cid=1307204297257700878,63,2334544,24,3
Bb Lin,半九十茶屋,環境有特色，價位超乎食物價值，雖不錯但不會常去,https://maps.google.com/?cid=11424085371791972010,65,1741814,24,3
Bb Lin,川味牛肉麵,湯頭偏中藥味厚度普通，肉屬於略有咬勁不會過韌，麵條有嚼勁還不錯但跟湯缺少結合，需要加不少辣油,https://maps.google.com/?cid=2259792894308215996,65,1750400,24,3
Bb Lin,美濃老牌板條店,板條湯頭淳樸，豬腳有點可惜,https://maps.google.com/?cid=15874827360356525569,65,1672495,24,3
Han-uei Lin,Sr. Nio 尼爾先生,,https://maps.google.com/?cid=8622760759050562685,68,2297572,24,3
Han-uei Lin,七堵家傳營養三明治,,https://maps.google.com/?cid=6058254244915304192,68,2298800,24,3
Han-uei Lin,海味海產店,,https://maps.google.com/?cid=15178639185964498426,68,2320263,24,3
Bb Lin,Le Bon Marché 好市集手作料理餐廳,很用心的料理，味道不是很傳統，自製香腸偏乾,https://maps.google.com/?cid=12175523645791870540,74,1712537,24,3
Bb Lin,亨運香港茶餐廳,"(由 Google 提供翻譯) 奶茶好喝

(原始評論)
奶茶好喝",https://maps.google.com/?cid=9442319390023338709,74,1489340,24,3
Bb Lin,木子食堂,中規中矩的便當家常菜，口味無特色但是真材實料，想吹冷氣舒服吃簡單家常的地方,https://maps.google.com/?cid=10326560853679813155,74,1496016,24,3
Bb Lin,桑威奇美式純手工漢堡專賣店,自製肉排大概只有麵包一半大小，一份量不夠二不方便一口咬，口味還不錯,https://maps.google.com/?cid=12277248146919938727,74,1513997,24,3
Casablanca Jason,成記尢ㄚ雞,,https://maps.google.com/?cid=2119572142695108972,53,2482262,36,3
YingChang Liao,亨運香港茶餐廳,"(由 Google 提供翻譯) 一次性

(原始評論)
一次性",https://maps.google.com/?cid=9442319390023338709,64,1489349,36,3
YingChang Liao,屯京拉麵,"(由 Google 提供翻譯) 普通

(原始評論)
普通",https://maps.google.com/?cid=17964904504934524968,64,1514644,36,3
Bb Lin,michino米奇諾美式餐廳大同直營總店,"漢堡肉化工調味太重, 分量配菜還不錯",https://maps.google.com/?cid=178901570104822619,65,1731187,36,3
Bb Lin,禾莊日式料理,服務很好，便宜大碗，可惜份量調味可以更好,https://maps.google.com/?cid=16832380760482206088,65,1763245,36,3
朱祥泰,軒味屋彩色板條,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=17882351389289436783,74,1683001,36,3
Bb Lin,郭家肉燥飯,量超少，味道還可。服務亂,https://maps.google.com/?cid=14766161548656872156,74,1515125,36,3
YingChang Liao,小葉水餃牛肉麵,還可以囉,https://maps.google.com/?cid=5494968633464165353,64,1495826,48,3
YingChang Liao,德州小騎士炸雞(五福店),全高雄只剩兩間，吃吃看也無妨。一般般,https://maps.google.com/?cid=6507616679109776097,64,1521150,48,3
朱祥泰,Mahalo加州廚房,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=17850911202175350897,74,1729125,48,3
朱祥泰,三平日本料理,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=15958491209158903157,74,1736264,48,3
朱祥泰,洪師傅紅面薑母鴨,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=10327111843858397677,74,1757668,48,3
Jazz Krall,上漁屋壽司連鎖專賣店,便宜、普通、設備簡單,https://maps.google.com/?cid=10159845568867826239,186,1736818,48,3
Jazz Krall,清水主題餐廳,在南投市區 店員頗為親切 簡餐和排餐為主 餐飲並無特色 豬排乾澀 價格高了些!,https://maps.google.com/?cid=17124034871799878894,54,2702688,60,3
Andraxus Lai,摩斯漢堡,,https://maps.google.com/?cid=11672443530004044602,77,2833759,60,3
林碩哲,庭緣義式坊,還好普普,https://maps.google.com/?cid=8460108162756945226,95,3487732,60,3
yung yu Tsao,??家 SUKIYA 松山站前店,餐點上桌迅速，特製咖啡飯味道不錯，但沒附湯。,https://maps.google.com/?cid=17331096059897133773,54,8310950,,4
江小銘,TASTY西堤牛排彰化四維店,None,https://maps.google.com/?cid=7366298643058881013,54,2763983,,4
BJ LIN,雨傘店/阿川麵店,還不錯,https://maps.google.com/?cid=6896367801813020202,54,2789770,,4
諸利福,吉祥樓餐廳,None,https://maps.google.com/?cid=2544846016632326176,55,2581832,,4
shiang ao,大嗑西式餐館,None,https://maps.google.com/?cid=9727607291188377182,56,9897790,,4
S K Chuang,田新牛家莊,None,https://maps.google.com/?cid=669120663366084817,56,2571981,,4
shiang ao,福哥石窯雞,沒點烤雞，其他菜色口味不錯,https://maps.google.com/?cid=6654068458208960101,56,9807812,,4
Mia Chiu,小雲滇 Little Yundish,"還不錯的米干

招牌米干（蛋花）（+小白菜10元）（4.0）：整體吃起來覺得還不錯。麵條和配料不會像阿美米干覺得煮過軟，也有蛋、有肉、有菜覺得便宜。",https://maps.google.com/?cid=3841166530183741982,59,9418892,,4
Mia Chiu,賜福船長的店,"四星
蚵仔酸菜薑絲湯：蚵仔很多，湯鮮甜好喝，蚵仔新鮮無腥味非常難得。

蒸螃蟹：螃蟹新鮮，現在是六月底，無調味就好吃。

烤草蝦：草蝦好大隻又新鮮有彈性，好吃。

二星
炒三杯蛤蜊：口味較重，蛤蜊本身沒有什麼彈性，蠻失望的。

一星
蒸大蛤：沒有完全熟，中間還生的。很失望。",https://maps.google.com/?cid=15380608320638348658,59,9367522,,4
周林,大成羊排麵‧牛肉麵,None,https://maps.google.com/?cid=14977224310204935108,63,9845804,,4
楊敬人,果然匯統領店,None,https://maps.google.com/?cid=13090313804134193365,63,9442820,,4
蔡明展,城隍早餐店,地方不大，東西是包羅台式中式，尤其是煎餃，我沒吃過這麼飽滿的餡重點是老闆很親切,https://maps.google.com/?cid=3553952416541141723,64,9904096,,4
Kaier CHU,大成羊排麵‧牛肉麵,"來宜蘭務必嚐一下
羊排麵，超級無敵好吃！
豆乾媲美專業豆乾店。
牛筋超Q彈。
飯後再來一個石花凍^_^讚
推薦",https://maps.google.com/?cid=14977224310204935108,64,9845144,,4
Chen SH,星月天空-南投市猴探井景觀餐廳,適合約會的地方,https://maps.google.com/?cid=7174286722319482713,64,2715205,,4
Kaier CHU,金澤魯肉飯,"超級CP值
代表著台灣的美食及台灣人的親和！",https://maps.google.com/?cid=6098777857288279857,64,9830304,,4
蔡明展,阿娘給的蒜味肉羹,東西不錯吃，又乾淨整潔，不虧是網路名店，車位很少，有人就會任意停車，但老闆有貼警示告知有拍照達人，而且會特意口頭告知，少顆星是因為肉片冷熱不均勻，可能客人太多了吧,https://maps.google.com/?cid=16490996067351406480,64,9773677,,4
蔡明展,阿德早午餐,說真的剛到外面直覺是又踩雷了，地方是三角形非常小，客人都面向外而坐，不過早餐一送上加上老闆親切的招呼剛才的不快都不見了,https://maps.google.com/?cid=5882485553913591645,64,9901045,,4
侯展鴻,伯朗咖啡館 員山酒堡咖啡館,None,https://maps.google.com/?cid=16160242981582639143,65,9763068,,4
侯展鴻,山頂會館景觀餐廳,菜好，服務佳，夜景更棒，值得一吃的地方！,https://maps.google.com/?cid=14627901994464701538,65,9906497,,4
侯展鴻,饗宴鐵板燒,None,https://maps.google.com/?cid=16791977145745762583,65,9857521,,4
Michael Chien,夏慕尼新香榭鐵板燒 中壢復興店,不錯 好吃,https://maps.google.com/?cid=7734750938676490056,66,9397205,,4
Michael Chien,小雲滇 Little Yundish,None,https://maps.google.com/?cid=3841166530183741982,66,9419656,,4
Michael Chien,海底撈桃園台茂店,None,https://maps.google.com/?cid=12975296161398199626,66,9353072,,4
Michael Chien,福樂麵店,餐點還不錯，不過用餐時間人較多，需等後,https://maps.google.com/?cid=10574515653361787421,66,2547314,,4
Michael Chien,霸味羊肉爐,好吃，但不好停車,https://maps.google.com/?cid=13106635893864903795,66,9548347,,4
Michael Chien,麥當勞-草屯中正店,None,https://maps.google.com/?cid=10932444553879620877,66,2775240,,4
吳金樹,千葉火鍋(三重集賢尊爵店),None,https://maps.google.com/?cid=16113327364546780025,67,3630659,,4
鄭國楊,公田溝休閒廣場 - 活魚餐廳,None,https://maps.google.com/?cid=256308467764006588,68,2796112,,4
nick hsu,南庄桂花園鄉村會館,不錯的,https://maps.google.com/?cid=7789308766514055839,68,2567326,,4
呂瑞鴻,涓豆腐 桃園台茂店,"(由 Google 提供翻譯) 服務人員，態度很好

(原始評論)
服務人员，態度很好",https://maps.google.com/?cid=17197792663525068115,68,9539737,,4
鄭國楊,清境魯媽媽雲南擺夷料理,None,https://maps.google.com/?cid=2253595680839864458,68,2733077,,4
nick hsu,英吉利活海鮮餐廳,不錯，典型客家菜,https://maps.google.com/?cid=15928144006356755657,68,2580088,,4
nick hsu,鶴山飯館,不錯，典型客家菜,https://maps.google.com/?cid=6206336023175880262,68,2577588,,4
徐兆璞,合點壽司 ?????司 華泰店,喜歡,https://maps.google.com/?cid=210487524701974271,78,9400365,,4
徐兆璞,山頂會館景觀餐廳,喜歡,https://maps.google.com/?cid=14627901994464701538,78,9906572,,4
小P,合點壽司 ?????司 華泰店,None,https://maps.google.com/?cid=210487524701974271,89,9400656,,4
K V,水里羊肉王,"(由 Google 提供翻譯) Soso餐廳擅長烹飪檯燈。

(原始評論)
Soso restaurant specializes in cooking lamp.",https://maps.google.com/?cid=4128230930214789344,93,2785504,,4
王永安,TASTY西堤牛排彰化四維店,None,https://maps.google.com/?cid=7366298643058881013,104,2764100,,4
Bb Lin,任家涼麵,好吃親切，味道夠而不膩，可惜環境有點髒,https://maps.google.com/?cid=12456559007343972446,74,4436131,24,4
金哥,麥當勞-宜蘭新月廣場店,None,https://maps.google.com/?cid=1801501505042385598,54,9932768,,5
金哥,麥當勞-宜蘭礁溪店,None,https://maps.google.com/?cid=6179891105297381931,54,9873695,,5
shiang ao,天鍋宴天母店,食材新鮮，海鮮、肉的品質都不錯，蔬菜盤給的菜很多，甜點泰國冰棒很好吃,https://maps.google.com/?cid=3630693232103714738,56,8315673,,5
壞逗逗,千葉火鍋(新莊中原尊爵館）,None,https://maps.google.com/?cid=6695739985127913642,57,3773419,,5
壞逗逗,原素食府,None,https://maps.google.com/?cid=14119040098484598094,57,3847749,,5
壞逗逗,正宗萬巒林家豬腳,比較正宗的豬腳肉店,https://maps.google.com/?cid=14143475682279884228,57,4581961,,5
壞逗逗,海世界複合式碳烤,None,https://maps.google.com/?cid=10933058988421500874,57,9802661,,5
壞逗逗,甕窯雞宜蘭店/宜蘭美食餐廳,None,https://maps.google.com/?cid=7075760793547439816,57,9758945,,5
壞逗逗,老黃牛肉麵,None,https://maps.google.com/?cid=12244439390748027420,57,4205273,,5
壞逗逗,錢都日式涮涮鍋-中和中正店 CHIEN TU HOT POT,"營業到02：00
晚上無處去
價位很高
食材不優",https://maps.google.com/?cid=5379077291392418961,57,4303090,,5
壞逗逗,麥當勞-中和店,中和區的地標點,https://maps.google.com/?cid=11443429988412470765,57,4161549,,5
Dayday Ca,虎尾王家當歸鴨肉麵線,"口味甘甜
口感軟嫩
環境整潔
出餐迅速",https://maps.google.com/?cid=11892850284381419756,58,10109672,,5
Mia Chiu,Freaks Cafe? & Bistro 癮客餐酒館-林口旗艦店,超舒適的用餐環境❤️餐點跟酒類都很棒～適合朋友聚餐的好地方👍👍👍（激推,https://maps.google.com/?cid=15239528735987026567,59,4354435,,5
兔紙,宇都宮燒餃子,超大顆餃子~ 每次不知道買什麼就會吃這個,https://maps.google.com/?cid=6149562703810324156,59,9489363,,5
Mia Chiu,果然匯統領店,東西都蠻好吃的,https://maps.google.com/?cid=13090313804134193365,59,9442463,,5
Mia Chiu,森鄰水岸景觀咖啡館,復興鄉極推的一家景觀餐廳，外觀不起眼，裡頭別有洞天，食物好服務好歌手歌聲好，消費不貴，都好,https://maps.google.com/?cid=15198784071832351098,59,9529213,,5
Mia Chiu,牧石鍋物 桃園統領店 Mushi Shabu-Shabu,不錯吃,https://maps.google.com/?cid=14649864742443430531,59,9451397,,5
Mia Chiu,端陽邀月餐廳,None,https://maps.google.com/?cid=4441575972908911614,59,9506855,,5
蔡明展,樂崎火鍋-板橋店,很難得有這樣的服務員這麼主動，一看到我們四個人都70歲上下，就說菜盤可共用一盤另一盤換肉片或海鮮，點好菜，馬上又說打卡可再加個蛤蜊，如果不會可幫忙服務，哇！這種火鍋店吃多了，我們大家都很滿意,https://maps.google.com/?cid=1397890666172413372,64,3807215,,5
Kaier CHU,長榮鳳凰酒店(礁溪),"設施、服務很好
只是沒有視野景觀，平面車位少。",https://maps.google.com/?cid=16561544189036482778,64,9766969,,5
侯展鴻,長榮鳳凰酒店(礁溪),None,https://maps.google.com/?cid=16561544189036482778,65,9770481,,5
Michael Chien,微笑的魚,None,https://maps.google.com/?cid=13958576812100390,66,9545815,,5
顧震亞,古都活海鮮餐廳,None,https://maps.google.com/?cid=4931732924093921869,71,3751457,,5
顧震亞,里港趙壽山餛飩豬腳,None,https://maps.google.com/?cid=11760317047307114844,71,4571086,,5
朱祥泰,SOTO日本家庭料理,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=15332621130103122433,74,2124244,,5
朱祥泰,仁武烤鴨,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=13260221068674394544,74,1864212,,5
朱祥泰,冒煙的喬高雄自由店Smokey Joe’s Ziyou,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=5515804238759908566,74,2059291,,5
朱祥泰,川之流長安店—肉品海鮮任你選 | 中山區火鍋 | 長安東路餐廳 | 濕式熟成牛肉 | 附自助吧檯 | 甜品櫃 | 火鍋,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=3641593153827816147,74,8193203,,5
朱祥泰,源坐羊肉店,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=10156347963696711127,74,2028885,,5
朱祥泰,潮州牛肉福/屏東美食/屏東早餐/屏東小吃/潮州美食/潮州小吃/潮州火鍋,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=6625638511278010507,74,4587582,,5
朱祥泰,牛大福,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=9963243765584784670,74,4566751,,5
朱祥泰,肯德基KFC-高雄五甲一餐廳,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=3641298615365898427,74,2144901,,5
朱祥泰,興隆居,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=4215449525380385725,74,1903461,,5
朱祥泰,饗食天堂 高雄店,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=3772334268959978240,74,2038608,,5
朱祥泰,鼎泰豐 高雄店,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=11923744254839123432,74,1963469,,5
小P,G+9鮮釀餐廳(板橋國光店) 板橋美食/板橋餐廳推薦/板橋車站美食/公司尾牙/包場/義大利麵/新北耶誕城/可用三倍券振興券,"(由 Google 提供翻譯) 好吃

(原始評論)
好吃",https://maps.google.com/?cid=1354425347725466787,89,4075877,,5
小P,千兵衛日式燒肉蘆洲店,"(由 Google 提供翻譯) TMD好吃！

(原始評論)
TMD好吃！",https://maps.google.com/?cid=10650035496295026566,89,4054682,,5
Pierre Huang,好日子餐廳,None,https://maps.google.com/?cid=11142794761301088969,89,3872200,,5
Pierre Huang,流水蝦-泰蝦PA水道泰國蝦吃到飽,None,https://maps.google.com/?cid=11143530843619936196,89,3909460,,5
小P,臻鮮精緻鍋物,"(由 Google 提供翻譯) 超好吃

(原始評論)
超好吃",https://maps.google.com/?cid=5080749281205422682,89,4226824,,5
小P,鼎泰豐 板橋店,回憶 無價,https://maps.google.com/?cid=11065732352433064926,89,3704634,,5
阿麥,猿燒酒居季節料理,,https://maps.google.com/?cid=13673860084660004215,66,2972489,12,5
Frédérique,素描學派,"列為於高雄經驗中最喜愛的餐館！
於雕塑與畫作包圍的環境中用餐，
佐以爵士樂曲，
俄國傳統的甜菜湯與燉肉，家常美味，
讓我想起了國外生活的用餐環境，
非常美好的用餐體驗。
價位不高，份量小，更能細緻地去品嚐食物。
唯一缺點是俄國餐點的品項選擇太少，
希望未來能有更多的選擇 :)

期待再次前往！",https://maps.google.com/?cid=10434079353919044780,60,1450907,24,5
YingChang Liao,咘然居食事處 早午晚餐。拼盤。火鍋。刨冰。雪花冰。豆花。丼飯。炒泡麵。義大利麵,"(由 Google 提供翻譯) 很棒

(原始評論)
很棒",https://maps.google.com/?cid=311816216365203367,64,1412952,24,5
Bb Lin,小而大牛肉麵,雖然不是我喜歡的口味，但品質真不錯，高雄難得一見的真材實料,https://maps.google.com/?cid=221974886241121486,74,1297876,36,5
Mia Chiu,麻神麻辣火鍋-鴛鴦 健康 麻辣 宵夜 聚餐 活海鮮,None,https://maps.google.com/?cid=7341129740680019217,59,8221550,,5
Michael Chien,韓鄉韓國料理 彰化店,"小菜很驚人的好吃!!
讚啦
石鍋拌飯好吃",https://maps.google.com/?cid=3699681212948570215,66,208394,,5
Michael Chien,饗食天堂 台北信義店,None,https://maps.google.com/?cid=1143981965851870293,66,7738042,,5
黃大支,黑美林,好吃又實惠。服務親切。,https://maps.google.com/?cid=14199480793483807565,67,7883592,,5
Pierre Huang,小義大利莊園-員林店,None,https://maps.google.com/?cid=2905465377318308328,89,251578,,5
Pierre Huang,珍寶海鮮 台中中港店 JUMBO Seafood,新鮮好吃！蝦球口味獨特 很特別！美味可口的料理👍,https://maps.google.com/?cid=8287907564393100039,89,5781381,,5
小P,石頭燒肉永康館,None,https://maps.google.com/?cid=13415428894959342711,89,6613695,,5
小P,麥當勞-永康中正北店,好停車，服務👍👍,https://maps.google.com/?cid=12352421184377631376,89,6710730,,5
K V,鼎泰豐 新光A4店,None,https://maps.google.com/?cid=16213733224484544158,93,7849661,,5
王永安,一鷺串燒居酒屋（台中中興店）,讚啦,https://maps.google.com/?cid=3588396078830520208,104,5583136,,5
王永安,三大牛肉火鍋,牛肉嫩，身材新鮮 好吃，值得推薦,https://maps.google.com/?cid=3345294180858487836,104,6681769,,5
Andraxus Lai,鼎泰豐 天母店,"炒飯跟小籠包很到位,服務可圈可點!",https://maps.google.com/?cid=17090229889021022318,106,7733959,,5
顧震亞,梅山餐館,,https://maps.google.com/?cid=469944829844375148,71,410592,12,1
Pierre Huang,桃城雞排 中正創始店 Tao Chicken,,https://maps.google.com/?cid=4051467362091604934,89,408868,3,3
Pierre Huang,桃城雞排 忠孝旗艦店 Tao Chicken,,https://maps.google.com/?cid=3683922880128811652,89,409032,3,3
林林祥,林記蚵餃,吃蚵仔的好選擇！,https://maps.google.com/?cid=901483251125964609,55,407047,4,3
嘴呷嘴嫌,歐琳達鄉村料理坊,"兩人晚上用餐
單點250元 蒜香墨魚義大利麵 麵條有吸附醬汁有入味味道還不錯 適合口味稍微重一點的消費者 但是裡頭的小卷 肉質吃起來軟軟的口感沒什麼彈性
另一道 單點250元 蒜味羅勒鮭魚燉飯（+129元升級套餐）這道餐點擺盤看起來悅目 但主食燉飯 奶油味稍重 壓過此道餐點的名稱蒜味羅勒 對我個人來說 比較不適應奶油味偏重的餐點 我還以為我點錯餐點 點到奶油燉飯去 燉飯整個感覺有點乾 味道普通 要配一點開水比較好入口
消費方式 點完菜單 先拿至櫃台現金結帳再出餐點 不能使用信用卡 沒有發票 沒有服務費
服務人員方面 還算客套 有問必答",https://maps.google.com/?cid=2694827389012035237,82,413463,12,3
嘴呷嘴嫌,桃城古味餐廳(原嘉義觀光魚市場餐廳),菜餚的份量都蠻大盤且又不貴 鹽烤香魚（一份四尾）好吃 蔥油醃雞附的沾醬不錯 肉絲炒飯普通口味稍淡一些 鹽蒸白蝦有點軟軟沒有彈性的感覺 因此蝦殼有點不好剝 炒水蓮脆但味道上感覺少一味 至於 在菜單上清清楚楚的有標示價格 在價位上很透明 讓人大可放心點菜,https://maps.google.com/?cid=6452920278772100485,82,408045,24,3
嘴呷嘴嫌,梅中園川菜,這味680元的北平一鴨兩吃 帶Q勁的麵皮抹上甜麵醬 包上外皮酥脆肉嫩的鴨肉片及大蒜（咬下時 要留意醬汁從手心流下 以免沾到衣袖）搭上鴨骨煮酸菜的湯 讚 好吃 另外蝦仁炒飯雖然有點油但配上櫻花蝦炒高麗菜解油膩也好吃,https://maps.google.com/?cid=15911439384668185568,82,409724,36,4
壞逗逗,劉山東牛肉麵,None,https://maps.google.com/?cid=1174056091795400445,57,7486912,,5
壞逗逗,欣葉日本料理-中山店,None,https://maps.google.com/?cid=14897731425398757135,57,7595270,,5
壞逗逗,西羅殿牛肉湯,None,https://maps.google.com/?cid=8387396375659946375,57,6726284,,5
陳羿杉,養心茶樓 蔬食飲茶,"(由 Google 提供翻譯) 非常棒

(原始評論)
非常棒",https://maps.google.com/?cid=9388692945119673168,58,7563700,,5
Kaier CHU,INPARADISE 饗饗,值得推薦！,https://maps.google.com/?cid=8708757869771384842,64,7503248,,5
Michael Chien,新東南海鮮餐廳 汀州店,最喜歡的餐廳，就太難訂包廂了,https://maps.google.com/?cid=9815058674186950982,66,7448260,,5
Michael Chien,海霸王餐廳,None,https://maps.google.com/?cid=345004169990467975,66,7472768,,5
Chen SH,漢來海港餐廳 台中店,"平日下午茶
以目前市場行情來說便宜大碗
礙於場地關係
熱門品項都要排隊取餐有點小扣分",https://maps.google.com/?cid=2006570420095440961,64,5317978,,4
Chen SH,鴨片館,"用餐時間人多
熱門時段需事先訂位
當天吃桌菜7200

每道菜都還不錯
尤其招牌鴨肉好吃
蘿蔔絲餅還會爆漿
部分菜色缺點就是偏油
吃多了會膩",https://maps.google.com/?cid=3526602193238999369,64,5476129,,4
Kaier CHU,三味食堂,門口服務人員會說流利的多國語言，外國遊客幾乎佔三分之一，而且物美價廉是個很好國民外交的優良商家。,https://maps.google.com/?cid=13446958891702999756,64,7414197,,4
Kaier CHU,漢來海港餐廳 漢來店,"高雄海鮮自助餐的代表
多樣新鮮、價值合理。
推薦",https://maps.google.com/?cid=17941704725036179353,64,1983876,,4
Kaier CHU,養心茶樓 蔬食飲茶,素食飲茶點心很不錯哦！,https://maps.google.com/?cid=9388692945119673168,64,7563270,,4
Kaier CHU,龍都酒樓,"再次光臨，美味依舊，令人回味。
之前好像是師父片鴨，現在都是服務小姐，真厲害！",https://maps.google.com/?cid=3858098876205658435,64,7518198,,4
蔡明展,甲仙小奇芋冰,芋頭粿超好吃，滿足的香芋味，擺列很多相關芋頭食品，有停車場,https://maps.google.com/?cid=15626996440749691496,64,1968296,,4
蔡明展,阿進仔燒烤海鮮,台南美食不少，但對阿進只能說下次回台南會再來的,https://maps.google.com/?cid=14326956042769209743,64,6810026,,4
蔡明展,養心茶樓 蔬食飲茶,是用餐券吃下午茶，本來心想港點就是少而精緻，本來要多點幾盤，服務人員說份量很多，吃不夠再追加，結果看到隔壁桌5個人，來了一大盤廣州炒麵，另外還有一盤，就想不會是我們的吧！真的送到我們這桌，是好好吃，不過了，我2個人真的是太多，好不容易撐完，其他的只好打包券的面值是2人720,https://maps.google.com/?cid=9388692945119673168,64,7561771,,4
Bb Lin,劉山東牛肉麵,清燉湯頭不錯，調味須自己來。麵可惜,https://maps.google.com/?cid=1174056091795400445,65,7485094,,4
Bb Lin,舞古賀涮涮屋/火鍋-高雄華榮店,"肉給得很有誠意, 湯頭飲料甜點尚可",https://maps.google.com/?cid=1470629212229435031,65,2223931,,4
Bb Lin,這一鍋 高雄夢時代殿,寬敞舒適，醬料配菜實在，可惜鴨血不夠入味,https://maps.google.com/?cid=2567062164745851614,65,2264523,,4
侯展鴻,一蘭 台灣台北本店,None,https://maps.google.com/?cid=3153630272792140271,65,7384793,,4
Michael Chien,三多屋爸爸嘴,None,https://maps.google.com/?cid=15513655043552226528,66,7641174,,4
Michael Chien,九號碼頭99時尚熱炒料理,實惠,https://maps.google.com/?cid=2345987370983996299,66,5507720,,4
吳金樹,元素餐廳,None,https://maps.google.com/?cid=16314505458423850343,67,6826493,,4
吳金樹,慶平海產,None,https://maps.google.com/?cid=390607395152834847,67,6740227,,4
吳金樹,源坐羊肉店,None,https://maps.google.com/?cid=10156347963696711127,67,2029078,,4
吳金樹,田季發爺燒肉,None,https://maps.google.com/?cid=16189744272726468342,67,1884056,,4
黃大支,南港 北大荒水餃店,大顆的韭菜水餃，麵食，多到嚇人的滷味。,https://maps.google.com/?cid=11568144381552945742,67,7490694,,4
